pattern_id,point_index,x,z
geo_01,0,5.695159362500334,-1.1814889221289554e-13
geo_01,1,5.662345320801057,0.6156183358973879
geo_01,2,5.564281796497217,1.2242610059978454
geo_01,3,5.402079897007357,1.8190321071431488
geo_01,4,5.177577397549352,2.3931929012003503
geo_01,5,4.8933179198622705,2.940238160963828
geo_01,6,4.552522114305501,3.4539698705541926
geo_01,7,4.159051171810479,3.928567445373815
geo_01,8,3.7173630790519705,4.358653676107333
geo_01,9,3.2324598833518854,4.739352474825991
geo_01,10,2.709836979249524,5.066350622188993
geo_01,11,2.1554176223290744,5.335945473051587
geo_01,12,1.575483391725334,5.5450825578357215
geo_01,13,0.9766049395179133,5.691392376739345
geo_01,14,0.36556754896926447,5.773217244568366
geo_01,15,-0.2507057388092202,5.789630071319775
geo_01,16,-0.8652325588765045,5.740444865753824
geo_01,17,-1.4710500983875159,5.626217900869203
geo_01,18,-2.061292494638779,5.448238814749217
geo_01,19,-2.629273100732665,5.208529938032258
geo_01,20,-3.168556724473012,4.909807211849493
geo_01,21,-3.673033305620046,4.555455184913747
geo_01,22,-4.136987139170586,4.149488668253237
geo_01,23,-4.555161630913557,3.696507249630539
geo_01,24,-4.922818851655486,3.201643182947358
geo_01,25,-5.235793215434486,2.6705032429873246
geo_01,26,-5.490534157039341,2.109103439582589
geo_01,27,-5.684157660493276,1.5238066085012512
geo_01,28,-5.814471748277547,0.9212450647862691
geo_01,29,-5.879999999999943,0.30824582825266866
geo_01,30,-5.88,-0.30824582825185565
geo_01,31,-5.814471748277714,-0.9212450647854683
geo_01,32,-5.684157660493556,-1.523806608500466
geo_01,33,-5.490534157039727,-2.1091034395818418
geo_01,34,-5.235793215434977,-2.6705032429866167
geo_01,35,-4.922818851656072,-3.201643182946709
geo_01,36,-4.555161630914242,-3.696507249629949
geo_01,37,-4.1369871391713495,-4.149488668252729
geo_01,38,-3.6730333056208626,-4.5554551849133444
geo_01,39,-3.168556724473838,-4.9098072118492135
geo_01,40,-2.62927310073348,-5.208529938032097
geo_01,41,-2.061292494639579,-5.448238814749168
geo_01,42,-1.4710500983882995,-5.626217900869248
geo_01,43,-0.8652325588772618,-5.7404448657539575
geo_01,44,-0.25070573880994174,-5.7896300713199915
geo_01,45,0.36556754896859217,-5.773217244568657
geo_01,46,0.976604939517292,-5.6913923767396986
geo_01,47,1.5754833917247695,-5.545082557836129
geo_01,48,2.155417622328574,-5.335945473052035
geo_01,49,2.7098369792490855,-5.066350622189472
geo_01,50,3.232459883351514,-4.7393524748264895
geo_01,51,3.7173630790516645,-4.358653676107837
geo_01,52,4.15905117181024,-3.928567445374309
geo_01,53,4.55252211430532,-3.4539698705546726
geo_01,54,4.89331791986214,-2.9402381609642863
geo_01,55,5.177577397549267,-2.393192901200776
geo_01,56,5.402079897007308,-1.8190321071435296
geo_01,57,5.564281796497195,-1.224261005998184
geo_01,58,5.662345320801053,-0.6156183358976797
geo_01,59,5.695159362500334,-1.1956744652311627e-13
geo_02,0,-5.271657609638788,2.183592078099723
geo_02,1,-5.380567343154077,1.7218226511837675
geo_02,2,-5.352549525068683,1.2475554593757103
geo_02,3,-5.2187121828120455,0.7910865455473297
geo_02,4,-5.0101768532738005,0.36317850116659883
geo_02,5,-4.748890089164749,-0.03492036179005042
geo_02,6,-4.4490791850755596,-0.4049895083192993
geo_02,7,-4.12002225063346,-0.7493815727337443
geo_02,8,-3.767950022346076,-1.070250889524396
geo_02,9,-3.3971905705020147,-1.3693604860838713
geo_02,10,-3.0108663151435464,-1.6480962787423206
geo_02,11,-2.611292460451283,-1.9074956336443725
geo_02,12,-2.2002347689456885,-2.148293603576348
geo_02,13,-1.7790748043466775,-2.3709582191266296
geo_02,14,-1.3489173407049044,-2.575705982320031
geo_02,15,-0.9106756546087208,-2.7625268019421294
geo_02,16,-0.4651242001148051,-2.931172637774408
geo_02,17,-0.012946577475686926,-3.081144857009495
geo_02,18,0.4452238137134336,-3.211658225152557
geo_02,19,0.9087562143621389,-3.3216020198403777
geo_02,20,1.3769720837947323,-3.4094536223405005
geo_02,21,1.8490695509225565,-3.4731645912622686
geo_02,22,2.3240068821658806,-3.50998761191229
geo_02,23,2.8003060097124957,-3.516225500970947
geo_02,24,3.275700516292585,-3.4868280606105477
geo_02,25,3.74646255229143,-3.4148211147065406
geo_02,26,4.206068501454789,-3.2905290063356505
geo_02,27,4.642525881618881,-3.100883780171618
geo_02,28,5.033540852648384,-2.830449549623897
geo_02,29,5.341654440098346,-2.4692858721502704
geo_02,30,5.523168862234355,-2.0310712924632317
geo_02,31,5.560680940632662,-1.5578207999417706
geo_02,32,5.475417481357514,-1.0901055840960934
geo_02,33,5.30089493358482,-0.6473841854428967
geo_02,34,5.063792242934768,-0.23450590943877284
geo_02,35,4.781829814696063,0.14928971828245324
geo_02,36,4.466462264782815,0.506231527052439
geo_02,37,4.1252570681676985,0.8386150163602287
geo_02,38,3.7633878530015017,1.1484086163156246
geo_02,39,3.384514074453874,1.4371814785421608
geo_02,40,2.9913149942529866,1.7061396310111663
geo_02,41,2.5858060876814655,1.9561645320364092
geo_02,42,2.169543809483289,2.187853034935676
geo_02,43,1.7437595730036306,2.4015445249938843
geo_02,44,1.3094565040275659,2.5973463656981917
geo_02,45,0.8674705675687178,2.775127765313813
geo_02,46,0.4185247762627853,2.9345164930460865
geo_02,47,-0.03672795025535928,3.0748739003924337
geo_02,48,-0.497659508812712,3.1952657040800756
geo_02,49,-0.9636239339371155,3.294384043431168
geo_02,50,-1.433892403786132,3.3704605749837895
geo_02,51,-1.9075613504192572,3.4211246735265566
geo_02,52,-2.3834028802860887,3.4431884638386605
geo_02,53,-2.8596032341608533,3.4323448894448387
geo_02,54,-3.333279960534744,3.382664809781225
geo_02,55,-3.799536008849848,3.2859240469377218
geo_02,56,-4.249569434389202,3.1308041126652983
geo_02,57,-4.6669789910437505,2.9026691405820526
geo_02,58,-5.0221481276277595,2.587123182322514
geo_02,59,-5.271657609638788,2.1835920780997236
geo_03,0,-4.664917640912456,-3.579517202571285
geo_03,1,-4.142641987873896,-3.5107583084196703
geo_03,2,-3.620366334835335,-3.4419994142680554
geo_03,3,-3.0980906817967737,-3.3732405201164406
geo_03,4,-2.5758150287582113,-3.3044816259648258
geo_03,5,-2.053539375719649,-3.2357227318132105
geo_03,6,-1.531263722681089,-3.166963837661596
geo_03,7,-1.0089880696425306,-3.0982049435099817
geo_03,8,-0.4867124166039701,-3.0294460493583664
geo_03,9,0.03556323643459043,-2.9606871552067524
geo_03,10,0.5578388894731505,-2.8919282610551376
geo_03,11,1.0801145425117156,-2.8231693669035227
geo_03,12,1.60239019555028,-2.754410472751907
geo_03,13,2.1246658485888457,-2.685651578600292
geo_03,14,2.6469415016274103,-2.6168926844486764
geo_03,15,3.169217154665976,-2.548133790297061
geo_03,16,3.6914928077045426,-2.4793748961454454
geo_03,17,4.2137684607431085,-2.41061600199383
geo_03,18,4.736044113781674,-2.3418571078422143
geo_03,19,5.258319766820238,-2.2730982136905995
geo_03,20,5.499608610315619,-2.0879507721782526
geo_03,21,5.178923834724915,-1.6700262359445603
geo_03,22,4.858239059134213,-1.2521016997108676
geo_03,23,4.5375542835435105,-0.8341771634771766
geo_03,24,4.216869507952809,-0.4162526272434844
geo_03,25,3.896184732362106,0.0016719089902076907
geo_03,26,3.5754999567714023,0.4195964452239011
geo_03,27,3.2548151811807013,0.8375209814575905
geo_03,28,2.9341304055899986,1.2554455176912827
geo_03,29,2.613445629999296,1.6733700539249743
geo_03,30,2.2927608544085936,2.091294590158666
geo_03,31,1.9720760788178908,2.509219126392358
geo_03,32,1.6513913032271885,2.927143662626049
geo_03,33,1.3307065276364856,3.3450681988597415
geo_03,34,1.0100217520457835,3.7629927350934325
geo_03,35,0.6893369764550804,4.180917271327125
geo_03,36,0.3686522008643783,4.598841807560816
geo_03,37,0.04796742527367556,5.016766343794508
geo_03,38,-0.272717350317025,5.434690880028197
geo_03,39,-0.5934021259077281,5.852615416261889
geo_03,40,-0.8346909694031925,5.667467974749531
geo_03,41,-1.0362818468510488,5.180784544364225
geo_03,42,-1.2378727242989045,4.694101113978919
geo_03,43,-1.4394636017467606,4.207417683593612
geo_03,44,-1.6410544791946167,3.720734253208306
geo_03,45,-1.842645356642473,3.234050822823
geo_03,46,-2.0442362340903286,2.747367392437693
geo_03,47,-2.245827111538184,2.26068396205239
geo_03,48,-2.4474179889860412,1.7740005316670808
geo_03,49,-2.649008866433896,1.287317101281777
geo_03,50,-2.850599743881753,0.8006336708964689
geo_03,51,-3.052190621329609,0.31395024051116455
geo_03,52,-3.2537814987774656,-0.1727331898741438
geo_03,53,-3.455372376225321,-0.6594166202594477
geo_03,54,-3.656963253673176,-1.146100050644751
geo_03,55,-3.858554131121033,-1.6327834810300603
geo_03,56,-4.060145008568887,-2.1194669114153637
geo_03,57,-4.261735886016744,-2.6061503418006726
geo_03,58,-4.4633267634646,-3.092833772185977
