pattern_id,point_index,x,z
geo_01,0,5.800555804266538,0.20661446182777865
geo_01,1,5.744800502089424,0.8324351683395501
geo_01,2,5.622841259405328,1.4487839317454299
geo_01,3,5.436059922340886,2.048677540918798
geo_01,4,5.186572750985162,2.625319221056868
geo_01,5,4.877206443036301,3.172175637090224
geo_01,6,4.511466108813506,3.6830509125214075
geo_01,7,4.093495560442259,4.152156825144953
geo_01,8,3.6280303650900154,4.574178384411757
geo_01,9,3.1203420389688095,4.944330733026829
geo_01,10,2.576184155262262,5.258420197033592
geo_01,11,2.001723915335131,5.512890498506955
geo_01,12,1.4034699602172775,5.704858530038952
geo_01,13,0.7882005035683171,5.832149317533468
geo_01,14,0.16288653836998787,5.893320661167494
geo_01,15,-0.46538714,5.887679474649078
geo_01,16,-1.089502202,5.815289637667303
geo_01,17,-1.70238716,5.676970321399501
geo_01,18,-2.297095874,5.474284116746221
geo_01,19,-2.866891322,5.209533364842838
geo_01,20,-3.405317751,4.885717730980078
geo_01,21,-3.906274814,4.5065060660467795
geo_01,22,-4.364086683,4.0761948402852015
geo_01,23,-4.773566351,3.599659466675055
geo_01,24,-5.130074399,3.0822990653974984
geo_01,25,-5.429571562,2.5299752951333976
geo_01,26,-5.66865982,1.9489443107333682
geo_01,27,-5.844632621,1.345791329742339
geo_01,28,-5.955498037,0.7273509296139171
geo_01,29,-6,0.10063003617379664
geo_01,30,-5.977634324,-0.527270612
geo_01,31,-5.88865441,-1.149236912
geo_01,32,-5.734068381,-1.758221993
geo_01,33,-5.515627659,-2.347326055
geo_01,34,-5.235805398,-2.909873566
geo_01,35,-4.897769826,-3.439488567
geo_01,36,-4.505355469,-3.930172525
geo_01,37,-4.063008411,-4.376366027
geo_01,38,-3.575740457,-4.773013727
geo_01,39,-3.049072347,-5.11562162
geo_01,40,-2.488971218,-5.400307955
geo_01,41,-1.901782992,-5.623847215
geo_01,42,-1.294160485,-5.783706658
geo_01,43,-0.672987457,-5.878069113
geo_01,44,-0.045303618,-5.905870162
geo_01,45,0.5817791796731594,-5.86679584
geo_01,46,1.2011561025678805,-5.761288893
geo_01,47,1.8058096229212606,-5.59054473
geo_01,48,2.3888890259430804,-5.356497877
geo_01,49,2.9437880239533882,-5.061800059
geo_01,50,3.4642196018849662,-4.709790164
geo_01,51,3.944285214607313,-4.304454247
geo_01,52,4.3785442471654035,-3.850384718
geo_01,53,4.762078982150399,-3.352729372
geo_01,54,5.090544011524061,-2.817126662
geo_01,55,5.360217852678883,-2.249644969
geo_01,56,5.5680451104427835,-1.656713854
geo_01,57,5.711671092879924,-1.045051212
geo_01,58,5.789468488730976,-0.421587163
geo_01,59,5.800555804266538,0.2066144618277772
geo_02,0,5.8017875739343046,0.4138417435178297
geo_02,1,5.7017528228580865,0.9066069435143633
geo_02,2,5.486139961710019,1.3611759837494612
geo_02,3,5.181723019006663,1.7621794373911661
geo_02,4,4.814569791858569,2.1070449034836947
geo_02,5,4.404255329047988,2.3995146827050817
geo_02,6,3.9641360309447227,2.645053222
geo_02,7,3.5031603765536836,2.8489038838952867
geo_02,8,3.0274043174383007,3.0154785391554455
geo_02,9,2.5411300426226324,3.1483403970379182
geo_02,10,2.0474303116657415,3.2502790561003754
geo_02,11,1.5486442526292479,3.323451461161812
geo_02,12,1.0466179260367767,3.3694791494622507
geo_02,13,0.5428813013203293,3.389555867729982
geo_02,14,0.038767527572357185,3.384485938412498
geo_02,15,-0.464494911,3.3547470426363417
geo_02,16,-0.965707838,3.300500156608901
geo_02,17,-1.463634517,3.221605741685763
geo_02,18,-1.956924754,3.117603929463052
geo_02,19,-2.444035712,2.9877247129478035
geo_02,20,-2.923114203,2.8308150452243748
geo_02,21,-3.391850414,2.645315179
geo_02,22,-3.84724168,2.4291599819723624
geo_02,23,-4.28526822,2.179746652023558
geo_02,24,-4.700349396,1.893853128640287
geo_02,25,-5.084512615,1.5677088459292057
geo_02,26,-5.426170883,1.1974458288627257
geo_02,27,-5.708513806,0.7804331311372862
geo_02,28,-5.908549331,0.31859983173912415
geo_02,29,-6,-0.175956882
geo_02,30,-5.964228332,-0.677452011
geo_02,31,-5.803507206,-1.154021301
geo_02,32,-5.539945277,-1.582786175
geo_02,33,-5.201271008,-1.955501691
geo_02,34,-4.81051748,-2.273521745
geo_02,35,-4.383951462,-2.541836678
geo_02,36,-3.932493621,-2.765919938
geo_02,37,-3.463500647,-2.950635529
geo_02,38,-2.982039346,-3.099964995
geo_02,39,-2.491719362,-3.217055344
geo_02,40,-1.995219841,-3.304376992
geo_02,41,-1.494605824,-3.363801746
geo_02,42,-0.991548073,-3.396734016
geo_02,43,-0.487464514,-3.404155
geo_02,44,0.016373605,-3.386711554
geo_02,45,0.518761871,-3.344717344
geo_02,46,1.0184913922506378,-3.27818309
geo_02,47,1.5142783201589958,-3.186810316
geo_02,48,2.0046888394331583,-3.069992067
geo_02,49,2.4880390328099877,-2.926763843
geo_02,50,2.9622713724899823,-2.75578255
geo_02,51,3.4247642605366297,-2.555245092
geo_02,52,3.872060300064086,-2.322829093
geo_02,53,4.299434699903581,-2.055612386
geo_02,54,4.7002468122361405,-1.750090175
geo_02,55,5.064894524621859,-1.402342312
geo_02,56,5.379381050518633,-1.008855455
geo_02,57,5.6237983531655145,-0.568703632
geo_02,58,5.772707678411161,-0.088133209
geo_02,59,5.8017875739343046,0.4138417435178289
geo_03,0,-0.643333418,6
geo_03,1,-0.862186123,5.505665013
geo_03,2,-1.081038828,5.011330026
geo_03,3,-1.299891533,4.516995038878529
geo_03,4,-1.518744238,4.022660051838038
geo_03,5,-1.737596943,3.5283250647975466
geo_03,6,-1.956449648,3.0339900777570565
geo_03,7,-2.175302352,2.539655090716565
geo_03,8,-2.394155057,2.0453201036760733
geo_03,9,-2.613007762,1.5509851166355806
geo_03,10,-2.831860467,1.056650129595088
geo_03,11,-3.050713172,0.5623151425545956
geo_03,12,-3.269565877,0.067980156
geo_03,13,-3.488418582,-0.426354832
geo_03,14,-3.707271287,-0.920689819
geo_03,15,-3.926123992,-1.415024806
geo_03,16,-4.144976697,-1.909359793
geo_03,17,-4.363829402,-2.40369478
geo_03,18,-4.582682107,-2.898029767
geo_03,19,-4.801534812,-3.392364754
geo_03,20,-4.768258946,-3.702709581
geo_03,21,-4.230725937,-3.64507409
geo_03,22,-3.693192927,-3.587438599
geo_03,23,-3.155659918,-3.529803107
geo_03,24,-2.618126909,-3.472167616
geo_03,25,-2.0805939,-3.414532125
geo_03,26,-1.54306089,-3.356896633
geo_03,27,-1.005527881,-3.299261142
geo_03,28,-0.467994872,-3.241625651
geo_03,29,0.069538137,-3.183990159
geo_03,30,0.6070711466595187,-3.126354668
geo_03,31,1.144604155905039,-3.068719177
geo_03,32,1.6821371651505561,-3.011083685
geo_03,33,2.219670174396071,-2.953448194
geo_03,34,2.7572031836415922,-2.895812703
geo_03,35,3.294736192887116,-2.838177212
