pattern_id,point_index,x,z
geo_01,0,-3.9853727960074434,4.813865628892479
geo_01,1,-4.056422282458865,4.898385832931716
geo_01,2,-4.136053070853557,4.974875184998776
geo_01,3,-4.223362939509637,5.042467068491684
geo_01,4,-4.317362665641466,5.100395672993875
geo_01,5,-4.416987232720285,5.148004670411012
geo_01,6,-4.521107896508429,5.1847546507648525
geo_01,7,-4.6285449730726755,5.210229233405438
geo_01,8,-4.738081203903277,5.2241397844084965
geo_01,9,-4.848475523358849,5.2263279923215435
geo_01,10,-4.958476968202353,5.216769234130894
geo_01,11,-5.0668391867035485,5.195572340426384
geo_01,12,-5.172334438128485,5.162977478589981
geo_01,13,-5.273767464191151,5.1193539514521404
geo_01,14,-5.369989030624344,5.065196013263392
geo_01,15,-5.459908947335702,5.001117270075168
geo_01,16,-5.542508419645528,4.927843727967175
geo_01,17,-5.6168514562063585,4.846205457935268
geo_01,18,-5.682094980689954,4.757126980446248
geo_01,19,-5.7375005264565875,4.661618302049601
geo_01,20,-5.782440356951785,4.560761538704192
geo_01,21,-5.816405309397006,4.455699397929184
geo_01,22,-5.839010563254429,4.347622232565877
geo_01,23,-5.85,4.237754554763254
geo_01,24,-5.849249104813772,4.127341162968359
geo_01,25,-5.836766377314529,4.017633039086725
geo_01,26,-5.812692399108063,3.9098734100000576
geo_01,27,-5.777300477438268,3.8052832665446
geo_01,28,-5.730991954143372,3.7050475525450906
geo_01,29,-5.674291509992778,3.6103019341672002
geo_01,30,-5.60784156288174,3.5221198759565304
geo_01,31,-5.532394989576418,3.4415004791269324
geo_01,32,-5.448806596056471,3.3693571623228133
geo_01,33,-5.358023433086402,3.3065073130893903
geo_01,34,-5.261073916973705,3.2536633407453746
geo_01,35,-5.159056405754317,3.21142451576112
geo_01,36,-5.05312721626689,3.1802686536197844
geo_01,37,-4.9444865266870694,3.1605487420239493
geo_01,38,-4.834365235016896,3.1524882025990926
geo_01,39,-4.724011013714138,3.156178359709336
geo_01,40,-4.614674174285305,3.171577405821524
geo_01,41,-4.507593501980191,3.1985108751387044
geo_01,42,-4.4039822210646395,3.236673620137509
geo_01,43,-4.305014761139251,3.2856341766580988
geo_01,44,-4.21181221164574,3.3448369600962513
geo_01,45,-4.125430482217412,3.413611036396359
geo_01,46,-4.046848272561345,3.4911771916529224
geo_01,47,-3.9769559157855694,3.5766566006383895
geo_01,48,-3.9165452914638004,3.669080783406757
geo_01,49,-3.866300854094633,3.767402577606613
geo_01,50,-3.8267918785925006,3.8705080021999834
geo_01,51,-3.7984665207301007,3.97722898478494
geo_01,52,-3.7816459235464217,4.0863562352963045
geo_01,53,-3.7765199923579478,4.196653128320707
geo_01,54,-3.7831467963461005,4.306870001586992
geo_01,55,-3.801451249701199,4.415758100055465
geo_01,56,-3.8312259623498153,4.522083723585847
geo_01,57,-3.8721335895747826,4.624642204043027
geo_01,58,-3.923710653909254,4.722271553496143
geo_01,59,-3.985372796007443,4.813865628892479
geo_02,0,-2.111311691894133,5.2067757754563955
geo_02,1,-2.199193896718497,5.21867230085684
geo_02,2,-2.2871843008623824,5.20696575536857
geo_02,3,-2.370655183130448,5.176518101818951
geo_02,4,-2.4478712209574285,5.132451556184169
geo_02,5,-2.518660292840855,5.0786134293892715
geo_02,6,-2.583409763851391,5.017620155585297
geo_02,7,-2.642619591126185,4.951222641114067
geo_02,8,-2.6967547166659394,4.880618919958963
geo_02,9,-2.7462017805881076,4.806651667878113
geo_02,10,-2.7912689136383815,4.7299342685930235
geo_02,11,-2.8321878417068724,4.65092451757313
geo_02,12,-2.8691288558802808,4.569977292023376
geo_02,13,-2.902204554436778,4.487374533234896
geo_02,14,-2.931475246762149,4.403347647698048
geo_02,15,-2.956953056918619,4.318093906053654
geo_02,16,-2.9786022168938713,4.231788489984793
geo_02,17,-2.99633345809805,4.1445940857768315
geo_02,18,-3.0100049397500994,4.05667222854783
geo_02,19,-3.0194074588053716,3.9681928725250244
geo_02,20,-3.0242566284745642,3.8793489137706465
geo_02,21,-3.0241690198700075,3.79037476508677
geo_02,22,-3.018636834886795,3.7015757669929914
geo_02,23,-3.006986591189513,3.613375439820053
geo_02,24,-2.9883255178749546,3.526395970155131
geo_02,25,-2.9614717037814686,3.4416006950568123
geo_02,26,-2.9248892570990703,3.3605511144706517
geo_02,27,-2.8767252498865217,3.2858503410171793
geo_02,28,-2.8152405246495675,3.221763675667979
geo_02,29,-2.7401959934055915,3.174440726391301
geo_02,30,-2.654961051170603,3.1500000000000004
geo_02,31,-2.566242336860155,3.150364594257061
geo_02,32,-2.480139574131248,3.1721312284363172
geo_02,33,-2.399708800605267,3.2099580418803506
geo_02,34,-2.3257353922328883,3.259306241160933
geo_02,35,-2.2580274165258167,3.3169863593648463
geo_02,36,-2.1961098322609396,3.380860270778227
geo_02,37,-2.139490812793089,3.4494847017494106
geo_02,38,-2.08774295411599,3.5218589116275303
geo_02,39,-2.0405195423993523,3.5972668435387662
geo_02,40,-1.9975517462505654,3.675180462038657
geo_02,41,-1.958638619391031,3.7551977874426514
geo_02,42,-1.9236412074848788,3.8370045325742774
geo_02,43,-1.892472158307437,3.9203457073511934
geo_02,44,-1.865096784625285,4.00500915806173
geo_02,45,-1.841525592977389,4.090809613765861
geo_02,46,-1.8218210825176064,4.177579557811997
geo_02,47,-1.8060980725466638,4.265158119982895
geo_02,48,-1.7945303350814654,4.35338101555031
geo_02,49,-1.7873627649990005,4.442068812735789
geo_02,50,-1.784927833598474,4.531010799128683
geo_02,51,-1.7876646502181577,4.619941538165897
geo_02,52,-1.796159568400697,4.7085041353682415
geo_02,53,-1.8111870276793294,4.796188849209919
geo_02,54,-1.8337761825195737,4.88222607097512
geo_02,55,-1.8652788596201482,4.965395884792377
geo_02,56,-1.907410062051979,5.043684700874421
geo_02,57,-1.9620625866772676,5.113738604015994
geo_02,58,-2.0304791574196663,5.170294127853399
geo_02,59,-2.111311691894133,5.2067757754563955
geo_03,0,-0.9971950641094224,3.817212678973551
geo_03,1,-0.9026797465015085,3.802242923292126
geo_03,2,-0.8081644288935945,3.7872731676107008
geo_03,3,-0.7136491112856806,3.7723034119292755
geo_03,4,-0.6191337936777667,3.7573336562478503
geo_03,5,-0.5246184760698527,3.742363900566425
geo_03,6,-0.4301031584619386,3.727394144885
geo_03,7,-0.33558784085402454,3.7124243892035746
geo_03,8,-0.2410725232461104,3.6974546335221494
geo_03,9,-0.14655720563819588,3.682484877840724
geo_03,10,-0.0520418880302816,3.6675151221592985
geo_03,11,0.04247342957763286,3.6525453664778733
geo_03,12,0.13698874718554643,3.637575610796448
geo_03,13,0.23150406479345975,3.622605855115023
geo_03,14,0.3260193824013731,3.6076360994335976
geo_03,15,0.42053470000928644,3.592666343752173
geo_03,16,0.5150500176171996,3.5776965880707476
